usuario,contrasena,nombre,correo,paisOrigen,necesidadesEspecialesEducacion,genero,estadoCivil,prestamo,beca,desplazado,totalCreditos
fgianninind,rE7aVuiW4hhZy,Fredi Giannini,fgianninind@edu.com,Indonesia,no,Otro,Soltero,si,no,no,0
ljosuweitne,"gC7k|9Gc3,cd9",Lizzy Josuweit,ljosuweitne@edu.com,China,si,Femenino,Casado,si,no,si,0
eleethemnf,lK6/fiv%4kxQ,Edee Leethem,eleethemnf@edu.com,Liberia,si,Masculino,Divorciado,si,no,no,0
bclaisseng,aL2F/({a%50Vh,Bearnard Claisse,bclaisseng@edu.com,China,no,Femenino,Viudo,si,si,si,0
ejoskowitznh,eP0|WgM1,Etty Joskowitz,ejoskowitznh@edu.com,Greece,si,Masculino,Union libre,si,no,no,0
nsemoninni,eN0%c\ow=mFj(u\$,Natale Semonin,nsemoninni@edu.com,China,no,Masculino,Soltero,no,no,no,0
wivettsnj,aB9eY5*oqlesz,Willie Ivetts,wivettsnj@edu.com,Russia,si,Otro,Casado,no,no,no,0
bsargantnk,tA2LuWVA%qkhQ!ZX,Britte Sargant,bsargantnk@edu.com,United States,no,Masculino,Soltero,si,si,si,0
hdacrenl,kT9OU&7tz'%,Hill Dacre,hdacrenl@edu.com,Sweden,no,Femenino,Union libre,si,si,si,0
fshearsbynm,nX1r2o8Zm_6*,Frederico Shearsby,fshearsbynm@edu.com,China,si,Femenino,Viudo,no,no,no,0
blarmettnn,rT3/ffh8?D*SNk,Boycie Larmett,blarmettnn@edu.com,Norway,no,Masculino,Casado,no,si,no,0
nfeldbergno,"jL0wf>nsL,9%ymy",Nealon Feldberg,nfeldbergno@edu.com,United States,no,Femenino,Union libre,no,si,no,0
rsturrnp,gQ8R.j}OQ,Regina Sturr,rsturrnp@edu.com,China,no,Femenino,Soltero,no,si,si,0
ffakeleynq,qW73F{PI&,Farra Fakeley,ffakeleynq@edu.com,Indonesia,si,Masculino,Union libre,no,no,no,0
jolivianr,"nW6VF.(GT1XP""",Janos Olivia,jolivianr@edu.com,Croatia,si,Femenino,Viudo,si,si,si,0
afogtns,bK4+Eo//dj!U5`,Arther Fogt,afogtns@edu.com,Sweden,si,Masculino,Soltero,si,no,si,0
mcathenodnt,"vG8%""IrdI",Mack Cathenod,mcathenodnt@edu.com,Indonesia,no,Femenino,Union libre,no,no,si,0
adrablenu,"fF4ullRY.JYe5""FK",Analise Drable,adrablenu@edu.com,Thailand,no,Femenino,Divorciado,si,no,no,0
bskimnv,fZ46nD.C4,Biddy Skim,bskimnv@edu.com,Poland,no,Otro,Union libre,no,si,no,0
kjamarynw,jB4Tm6$5a58\IZY4,Katine Jamary,kjamarynw@edu.com,Portugal,no,Otro,Casado,si,no,no,0
mfontelnx,sX4g/crf`Un,Marcos Fontel,mfontelnx@edu.com,Myanmar,si,Otro,Casado,no,no,si,0
kbabingtonny,uP2)k?jn\,Katuscha Babington,kbabingtonny@edu.com,China,si,Masculino,Union libre,no,no,si,0
uzorzinz,"iF3et(>Y,",Ursola Zorzi,uzorzinz@edu.com,Portugal,si,Femenino,Casado,no,no,si,0
nantonionio0,pD9/>(*8#OAY,Neely Antonioni,nantonionio0@edu.com,China,si,Otro,Viudo,si,no,si,0
mbeeverso1,yB7O8$`kFN,Maurice Beevers,mbeeverso1@edu.com,Armenia,no,Masculino,Divorciado,si,si,si,0
ksilburno2,wH0c}tIDinc,Kandace Silburn,ksilburno2@edu.com,China,no,Otro,Union libre,no,no,no,0
acathenodo3,iF2frK|`Pp,Abagael Cathenod,acathenodo3@edu.com,Norway,no,Masculino,Viudo,si,si,si,0
msnaddino4,hR5<S~WBPo,Maye Snaddin,msnaddino4@edu.com,Nigeria,si,Femenino,Soltero,si,si,no,0
hdunthorno5,hA9Vf0/\!+wcg5k',Horatius Dunthorn,hdunthorno5@edu.com,Germany,no,Femenino,Divorciado,si,no,si,0
fmcmechano6,pZ1vQ9fU,Fawn McMechan,fmcmechano6@edu.com,Indonesia,si,Masculino,Union libre,si,si,no,0
wmethingamo7,fB8<#3b$U|ZU|LK&,Winnie Methingam,wmethingamo7@edu.com,China,no,Femenino,Divorciado,si,si,no,0
gcolnetto8,mL8PbSg\u?,Gaspar Colnett,gcolnetto8@edu.com,China,si,Masculino,Divorciado,no,si,si,0
bgrouvelo9,sC9qS(RcBWcHDb)D,Barnaby Grouvel,bgrouvelo9@edu.com,Slovenia,si,Masculino,Union libre,si,no,si,0
gtrattlesoa,bS4heQq.*Pvk,Garret Trattles,gtrattlesoa@edu.com,Russia,no,Femenino,Casado,no,no,no,0
lmacfadzanob,xO0!g2si,Lolita MacFadzan,lmacfadzanob@edu.com,China,no,Femenino,Viudo,si,si,no,0
mpleasantsoc,bW0pOf6a|,Margareta Pleasants,mpleasantsoc@edu.com,Finland,si,Femenino,Viudo,no,si,si,0
achildesod,hJ1jNPAo9Sd<Cjm,Annabell Childes,achildesod@edu.com,China,si,Femenino,Casado,si,si,si,0
kcrichtenoe,iC0R/z5U*8,Kiley Crichten,kcrichtenoe@edu.com,Pakistan,si,Masculino,Divorciado,si,no,no,0
dmoreingof,aX5>`Kwp/&IH,Dierdre Moreing,dmoreingof@edu.com,Morocco,si,Masculino,Union libre,si,si,no,0
mhuycheog,bU6\Ym1=dJeFk,Moselle Huyche,mhuycheog@edu.com,China,no,Femenino,Divorciado,no,no,no,0
acostonoh,pC23#$76u}.YCoS*,Arnaldo Coston,acostonoh@edu.com,Tajikistan,si,Masculino,Divorciado,si,si,no,0
jkondratoi,qW6sl#*HVbqgWk7G,Jacquenetta Kondrat,jkondratoi@edu.com,Indonesia,si,Masculino,Divorciado,si,si,si,0
emcnerlinoj,dR3&n|q%x/1LO,Emlen McNerlin,emcnerlinoj@edu.com,Slovenia,si,Femenino,Soltero,si,no,si,0
jdunningok,rP4E91\R,Jackson Dunning,jdunningok@edu.com,Kenya,si,Otro,Soltero,si,si,no,0
vjowettol,fE7Y)k?z=,Vivie Jowett,vjowettol@edu.com,Russia,si,Masculino,Casado,si,no,si,0
bheasmanom,rS1M1EJ9e,Borg Heasman,bheasmanom@edu.com,Ukraine,si,Otro,Soltero,no,si,si,0
csandfordon,dY5|hj1I>`#e,Cahra Sandford,csandfordon@edu.com,China,no,Otro,Divorciado,si,no,no,0
mjedraszczykoo,qL9>mfGKm?`xx<3,Muire Jedraszczyk,mjedraszczykoo@edu.com,Argentina,no,Masculino,Union libre,no,no,si,0
rcolnetop,"fL0I""mqBn",Ruben Colnet,rcolnetop@edu.com,Russia,si,Masculino,Divorciado,no,no,no,0
vpearsoq,oK5'5)bU*r=&,Vinni Pears,vpearsoq@edu.com,Indonesia,no,Otro,Soltero,no,si,si,0
ofomichyovor,"nR09K&jr""u",Othelia Fomichyov,ofomichyovor@edu.com,South Korea,no,Masculino,Soltero,si,no,si,0
gkamenaos,rI4|_%EDe.p!,George Kamena,gkamenaos@edu.com,South Korea,no,Otro,Casado,si,si,no,0
fchatelot,uH1n8T<AQO,Fidel Chatel,fchatelot@edu.com,Thailand,no,Masculino,Soltero,no,si,si,0
egladtbachou,kF7Ns|&1I,Edan Gladtbach,egladtbachou@edu.com,Poland,si,Otro,Casado,si,si,si,0
ggasquoineov,zI8#L2\ZS)}Uyku,Gilberte Gasquoine,ggasquoineov@edu.com,China,no,Otro,Union libre,no,si,si,0
sbootmanow,"pO1""b0WGjeJ<OAq",Starr Bootman,sbootmanow@edu.com,Indonesia,si,Femenino,Viudo,si,si,si,0
mcathieox,hT9S35Xr!vO,Maris Cathie,mcathieox@edu.com,China,si,Femenino,Union libre,no,no,no,0
farnowoy,mV6(TarHV`aWR#,Frank Arnow,farnowoy@edu.com,China,no,Otro,Divorciado,si,no,no,0
cbeaconsalloz,tX7KWW*%,Cy Beaconsall,cbeaconsalloz@edu.com,Thailand,si,Masculino,Union libre,si,si,si,0
swoodp0,jO3U_SAwJT$2#5Gp,Simmonds Wood,swoodp0@edu.com,Uganda,si,Otro,Casado,si,si,si,0
kbosherep1,oX1YrC4'.vfE,Kalinda Boshere,kbosherep1@edu.com,Philippines,no,Masculino,Viudo,si,si,si,0
cteacyp2,pA7/3O9T*,Cornell Teacy,cteacyp2@edu.com,China,no,Masculino,Union libre,no,si,no,0
fmilkinsp3,uP4A2=x2koA$),Fraser Milkins,fmilkinsp3@edu.com,Albania,no,Masculino,Union libre,si,no,si,0
stickp4,lT6Mw&6PQ'@,Serene Tick,stickp4@edu.com,Philippines,no,Otro,Soltero,si,no,si,0
aeveritp5,gO5cVg|rh%Ox),Ariel Everit,aeveritp5@edu.com,Brazil,si,Femenino,Casado,si,no,si,0
egittusp6,hM7ZE1l}lgDf&1,Emelen Gittus,egittusp6@edu.com,China,no,Femenino,Casado,no,no,si,0
dryriep7,qZ0c!&ET!Jlw,Dory Ryrie,dryriep7@edu.com,Brazil,si,Masculino,Casado,si,si,no,0
kmanesp8,iG9)&s\UA,Kylila Manes,kmanesp8@edu.com,Indonesia,no,Femenino,Viudo,no,no,no,0
tgallandersp9,mR3e#wWA_Y&R,Tab Gallanders,tgallandersp9@edu.com,China,no,Femenino,Union libre,si,no,no,0
phaytopa,lS5tzZDM>/wt,Pall Hayto,phaytopa@edu.com,Indonesia,no,Femenino,Soltero,no,si,no,0
emcteaguepb,"tD83""5a|~Jf",Evelina McTeague,emcteaguepb@edu.com,Brazil,si,Otro,Divorciado,no,no,si,0
cgarritypc,jR362'WmMQ3\F,Cloe Garrity,cgarritypc@edu.com,Czech Republic,no,Femenino,Soltero,si,no,si,0
evearspd,rK0\s{YAhR$,Evangeline Vears,evearspd@edu.com,Indonesia,no,Otro,Divorciado,si,no,si,0
ksizelandpe,kB2'7bZSQYv,Kania Sizeland,ksizelandpe@edu.com,Thailand,si,Masculino,Soltero,si,si,si,0
aelcypf,vV9+QZkWD(?.IQ(,Ase Elcy,aelcypf@edu.com,Chile,no,Masculino,Divorciado,si,si,si,0
pfeavearyearpg,yS6O8%zw7PIAJ,Panchito Feavearyear,pfeavearyearpg@edu.com,Canada,si,Otro,Viudo,si,si,si,0
ggertph,nQ8Ob3BOO%Pb%),Gunter Gert,ggertph@edu.com,South Korea,si,Otro,Casado,no,si,no,0
rmaciejapi,dW4'&y0n,Rex Macieja,rmaciejapi@edu.com,China,si,Masculino,Union libre,si,si,no,0
vgrimsteadpj,qH5*05@*K(eXtE,Velma Grimstead,vgrimsteadpj@edu.com,Yemen,no,Otro,Divorciado,si,no,si,0
mhebbornepk,hR7yWMty.,Mikaela Hebborne,mhebbornepk@edu.com,Indonesia,no,Femenino,Viudo,no,si,si,0
fdepl,pX9uzWafJQxB,Frasier De Clairmont,fdepl@edu.com,Indonesia,no,Masculino,Divorciado,no,si,si,0
tskillingpm,fN5(s7WJwQE~v,Trudey Skilling,tskillingpm@edu.com,Ireland,si,Otro,Divorciado,no,no,no,0
msharrockpn,eG2smmEa3F\4`M,Mildred Sharrock,msharrockpn@edu.com,Brazil,no,Masculino,Viudo,si,no,si,0
gnoellpo,gN6~'vS|N?|mlc,Gertrudis Noell,gnoellpo@edu.com,Czech Republic,si,Otro,Union libre,no,si,no,0
ebrunipp,vB2z9$SPr`~Bd#,Egor Bruni,ebrunipp@edu.com,Zimbabwe,no,Femenino,Union libre,no,no,si,0
dblessedpq,oM6!ZVtXwNSss,Danice Blessed,dblessedpq@edu.com,Brazil,no,Otro,Union libre,si,no,no,0
hbellhousepr,xR6UZ(4T,Haydon Bellhouse,hbellhousepr@edu.com,Philippines,si,Otro,Viudo,no,si,si,0
hrussonps,"aR3""TY$eQ(vBg5A2",Happy Russon,hrussonps@edu.com,Colombia,si,Otro,Union libre,no,no,si,0
rlaredpt,"rW9c,iF!CbZ$cG",Rock Lared,rlaredpt@edu.com,Hungary,no,Otro,Casado,si,si,si,0
prosetpu,lL7ST1k'Av#+FdZm,Prisca Roset,prosetpu@edu.com,Japan,no,Masculino,Viudo,si,no,si,0
btordoffpv,"kR8NSV/CCaf,LN",Bette-ann Tordoff,btordoffpv@edu.com,Japan,si,Femenino,Viudo,si,si,si,0
bcurnockpw,gK4Zdng?sv>K,Byrann Curnock,bcurnockpw@edu.com,China,no,Otro,Divorciado,no,no,si,0
twannespx,"gZ6}f1u+""Ycvu",Tonie Wannes,twannespx@edu.com,China,no,Otro,Viudo,si,si,no,0
tfranklenpy,"cA47nfY""#GI",Terrill Franklen,tfranklenpy@edu.com,Albania,no,Femenino,Viudo,si,no,no,0
landoverpz,"mR4,<J2|T",Letti Andover,landoverpz@edu.com,Bulgaria,no,Femenino,Soltero,si,si,no,0
yconnechieq0,zH7Z@mSdJa,Ynes Connechie,yconnechieq0@edu.com,Colombia,si,Otro,Viudo,no,si,no,0
mpercevalq1,"vX3i,R|{C9M'&gd",Monika Perceval,mpercevalq1@edu.com,Colombia,no,Otro,Divorciado,no,si,si,0
sperfiliq2,jR53UaoEM$'9>,Seline Perfili,sperfiliq2@edu.com,Afghanistan,si,Femenino,Divorciado,si,si,si,0
vrubinfeldq3,"hA5}0y~l""cv",Vasilis Rubinfeld,vrubinfeldq3@edu.com,Azerbaijan,si,Femenino,Casado,si,no,no,0
rquaintonq4,qP6ac{3@K{@y,Renard Quainton,rquaintonq4@edu.com,Russia,si,Masculino,Viudo,si,no,si,0
aemblinq5,vV2Brx=5pu<5<I,Averyl Emblin,aemblinq5@edu.com,Vietnam,no,Masculino,Casado,no,si,no,0
pjosephsenq6,aA2G`ywed,Palmer Josephsen,pjosephsenq6@edu.com,China,no,Otro,Divorciado,no,no,no,0
ttavernorq7,wO2U(W*u',Tracie Tavernor,ttavernorq7@edu.com,Philippines,no,Otro,Viudo,si,no,no,0
ggenneyq8,lW2z#x\97'@Ik$,Gualterio Genney,ggenneyq8@edu.com,Slovenia,no,Masculino,Viudo,si,si,no,0
restcotq9,hT4&L){Ve(MN,Rosalia Estcot,restcotq9@edu.com,Morocco,si,Masculino,Divorciado,no,si,si,0
lakastqa,fH6|4m#S,Larisa Akast,lakastqa@edu.com,Indonesia,no,Otro,Union libre,si,si,no,0
dbramerqb,sK9KwW!qj,Desiree Bramer,dbramerqb@edu.com,Portugal,si,Masculino,Casado,no,si,si,0
sgoldieqc,uD0j\kDy$s4Dj,Stafford Goldie,sgoldieqc@edu.com,Japan,si,Otro,Union libre,si,si,no,0
tbitchenerqd,zN5<1~3W&3,Tammie Bitchener,tbitchenerqd@edu.com,Iran,si,Masculino,Soltero,no,no,no,0
rwelshqe,"hO8Y""j\VGVNu",Riccardo Welsh,rwelshqe@edu.com,Portugal,no,Femenino,Divorciado,si,si,si,0
rmazeyqf,"xN2J'N0QZ""8Gk",Ray Mazey,rmazeyqf@edu.com,Indonesia,si,Otro,Viudo,no,no,si,0
dboormanqg,"xJ2!uH,SNFd`>7G",Dorelle Boorman,dboormanqg@edu.com,Mexico,no,Otro,Divorciado,si,si,no,0
ostuddeqh,wA50GNXAs!$c\+,Othilia Studde,ostuddeqh@edu.com,China,si,Femenino,Union libre,no,no,no,0
atravisqi,lR7L@6z!(U&U>CT5,Agnola Travis,atravisqi@edu.com,Pakistan,no,Otro,Casado,si,no,no,0
ohawkeridgeqj,cE3Z168$Upp#ld,Osgood Hawkeridge,ohawkeridgeqj@edu.com,China,no,Otro,Casado,si,si,no,0
lsandsqk,bP0>kq3pu@q9,Lev Sands,lsandsqk@edu.com,Croatia,no,Otro,Soltero,no,no,si,0
lbantockql,"rC3Zf\,m(",Lucine Bantock,lbantockql@edu.com,Croatia,no,Femenino,Divorciado,no,si,no,0
hdemanueleqm,lZ85>wzxg4Q,Heda D'Emanuele,hdemanueleqm@edu.com,Indonesia,si,Otro,Casado,si,no,si,0
cdarringtonqn,pU1e!vB',Cyrillus Darrington,cdarringtonqn@edu.com,Philippines,no,Femenino,Divorciado,no,si,si,0
dcumoqo,oW6Xd9.cg2ehg`,Douglass Cumo,dcumoqo@edu.com,Isle of Man,no,Femenino,Union libre,no,no,si,0
jbrugmannqp,nD9?s>\vVQmt%uJ\,Jehu Brugmann,jbrugmannqp@edu.com,Philippines,no,Femenino,Viudo,si,si,no,0
dbalassiqq,"vV8#5e,17jO4w(",Darrel Balassi,dbalassiqq@edu.com,China,no,Masculino,Casado,si,no,si,0
bmaguireqr,nC8yc!4IN,Brucie Maguire,bmaguireqr@edu.com,Russia,si,Masculino,Divorciado,si,no,si,0
cmadgewickqs,zD0YVqvVS.<a)ytJ,Courtnay Madgewick,cmadgewickqs@edu.com,Bosnia and Herzegovina,si,Masculino,Union libre,no,no,si,0
ghurdqt,"bD5Ec!zV6owWK,zt",Gerry Hurd,ghurdqt@edu.com,Portugal,si,Masculino,Viudo,no,no,no,0
nwarlowequ,tY3Kr6s%KYm,Nathanial Warlowe,nwarlowequ@edu.com,Czech Republic,si,Femenino,Divorciado,no,no,no,0
fbattqv,vH6E/u@&$/f+,Florri Batt,fbattqv@edu.com,Mexico,no,Femenino,Viudo,no,no,no,0
tllewhellinqw,rO554wkC.W$,Tammara Llewhellin,tllewhellinqw@edu.com,Nigeria,no,Otro,Divorciado,no,no,si,0
plewtonqx,tN1BB{/v.6=XRV,Philippa Lewton,plewtonqx@edu.com,France,no,Masculino,Soltero,no,si,si,0
cmelbyqy,"yS0hCm""=$k",Curtice Melby,cmelbyqy@edu.com,Czech Republic,si,Femenino,Soltero,no,si,no,0
wmathersqz,pM6)&fSy9MY4SZC,Wyndham Mathers,wmathersqz@edu.com,China,si,Femenino,Divorciado,no,no,no,0
tbaccupr0,xY2pq5/A,Thibaut Baccup,tbaccupr0@edu.com,Indonesia,si,Masculino,Viudo,no,si,si,0
carundellr1,aG4H#PkC+Vk?n,Caroline Arundell,carundellr1@edu.com,China,no,Masculino,Viudo,no,si,no,0
fbulmanr2,lL7(4iuZ8zk,Floria Bulman,fbulmanr2@edu.com,Russia,no,Masculino,Soltero,no,no,si,0
acorballyr3,eX7t@6?DZbu>ozS,Athena Corbally,acorballyr3@edu.com,China,no,Otro,Soltero,no,si,no,0
kkerryr4,fA97CvZ>0,Kimble Kerry,kkerryr4@edu.com,Oman,no,Otro,Casado,no,si,no,0
tskottler5,rH8/u@D1(n~P,Tull Skottle,tskottler5@edu.com,Philippines,no,Masculino,Viudo,si,si,no,0
dsegoer6,kD3UOrgtt,Don Segoe,dsegoer6@edu.com,China,si,Otro,Viudo,si,si,si,0
abehrensr7,"qP5oZ%L""0e+@'h",Abeu Behrens,abehrensr7@edu.com,Philippines,no,Masculino,Casado,si,no,si,0
dpalethorper8,qS7~y7`+,Deloris Palethorpe,dpalethorper8@edu.com,Russia,no,Otro,Soltero,no,no,si,0
nrooneyr9,"lG1<H""O<\8\",Noelyn Rooney,nrooneyr9@edu.com,Indonesia,si,Otro,Divorciado,si,no,si,0
hsherera,cO9px$Kr,Hillery Shere,hsherera@edu.com,China,no,Femenino,Soltero,si,si,si,0
iantonyrb,vF8jY9J~WHs4~,Inessa Antony,iantonyrb@edu.com,Moldova,no,Otro,Casado,no,si,no,0
criccirc,"yM1qTb$6!*""~",Carmelia Ricci,criccirc@edu.com,Mongolia,si,Otro,Viudo,si,no,si,0
jdanelsrd,vM37(B\pq8GfY!,Julianne Danels,jdanelsrd@edu.com,Indonesia,si,Masculino,Casado,si,no,no,0
wgotecliffere,"kN9{_i`q3KL""Ft~~",Waiter Gotecliffe,wgotecliffere@edu.com,Portugal,si,Otro,Divorciado,no,no,si,0
dorkneyrf,yB1X}YLO5A3/Qx,Deeyn Orkney,dorkneyrf@edu.com,Albania,si,Femenino,Casado,si,no,si,0
mjohnseyrg,"oT118A""@.N\",Mack Johnsey,mjohnseyrg@edu.com,Russia,no,Otro,Viudo,si,no,si,0
bmollerrh,nL5Q<A*lCVR4Y,Boyce Moller,bmollerrh@edu.com,Indonesia,si,Masculino,Union libre,no,si,si,0
gbousquetri,vO3$Hu3we=,Gael Bousquet,gbousquetri@edu.com,Honduras,no,Masculino,Divorciado,si,si,si,0
kvainrj,vA9?wIF.ceM6,Krispin Vain,kvainrj@edu.com,China,si,Masculino,Divorciado,si,no,si,0
mdufaurrk,eZ57$LSu$uh(&5,Morty Dufaur,mdufaurrk@edu.com,Ukraine,si,Otro,Divorciado,si,no,si,0
dskeletonrl,xM47poJ\gGSc,Dugald Skeleton,dskeletonrl@edu.com,Madagascar,no,Femenino,Viudo,si,no,no,0
raizicrm,cV1uC+ShZ*X)T|.#,Riccardo Aizic,raizicrm@edu.com,Russia,no,Masculino,Divorciado,no,si,si,0
ericcardirn,xK3jLeex=,Emmie Riccardi,ericcardirn@edu.com,China,si,Masculino,Union libre,no,si,si,0
aduprero,fV2q{G7*P,Arlene Dupre,aduprero@edu.com,Russia,no,Otro,Union libre,si,si,si,0
plevirp,uI8o1Whid=,Padraic Levi,plevirp@edu.com,China,si,Otro,Divorciado,si,si,si,0
mhalloranrq,"eN5V%F~ml=+hX4#""",Marney Halloran,mhalloranrq@edu.com,Indonesia,si,Masculino,Soltero,no,no,no,0
pgorirr,eG6iq)beRQ@},Pablo Gori,pgorirr@edu.com,Colombia,no,Femenino,Divorciado,no,no,no,0
