usuario,contrasena,nombre,correo,paisOrigen,necesidadesEspecialesEducacion,genero,estadoCivil,prestamo,beca,desplazado,totalCreditos
rsimcockna,hB1`\`XR,Raffarty Simcock,rsimcockna@edu.com,China,no,Femenino,Union libre,si,si,si,0
aluxmoorenb,cC5PO~6rYt5NQ,Archy Luxmoore,aluxmoorenb@edu.com,China,si,Otro,Soltero,no,si,si,0
bmealenc,zI8q&$HZ('@@&sMZ,Berk Meale,bmealenc@edu.com,Russia,no,Otro,Casado,no,si,no,0
cklaggemannd,sR6!&Q7md&RLOP,Clarke Klaggeman,cklaggemannd@edu.com,Palestinian Territory,no,Masculino,Casado,no,si,si,0
aguilene,"oJ1mk5tg""W2}@Dk9",Aurlie Guile,aguilene@edu.com,Brazil,no,Masculino,Soltero,si,no,si,0
hpointsnf,yV2|I2{Y2>4My}dJ,Harlen Points,hpointsnf@edu.com,Croatia,si,Otro,Casado,si,no,no,0
aockendonng,xP7&tS*oA,Angela Ockendon,aockendonng@edu.com,Argentina,si,Otro,Soltero,si,no,no,0
eguarenh,lE7c@}x|H,Ebeneser Guare,eguarenh@edu.com,Indonesia,si,Masculino,Divorciado,no,no,si,0
diiannonini,qB2DX~o/uW(,Doe Iiannoni,diiannonini@edu.com,Poland,si,Masculino,Union libre,si,no,si,0
glindleynj,"nR9""u8eIJe",Gearard Lindley,glindleynj@edu.com,Greece,si,Masculino,Viudo,no,no,no,0
wwyllcocksnk,hR3E)#6fQp*I,Wakefield Wyllcocks,wwyllcocksnk@edu.com,Indonesia,no,Otro,Soltero,si,no,si,0
gleilnl,"sT3+lt7r+O,>",Garry Leil,gleilnl@edu.com,Ukraine,si,Otro,Divorciado,si,si,no,0
hfabernm,"dZ4EY+y<&&\,",Hasheem Faber,hfabernm@edu.com,Indonesia,si,Masculino,Casado,no,si,si,0
mtredgernn,pJ9b%k3hFi0xmIyH,Mahala Tredger,mtredgernn@edu.com,Botswana,no,Femenino,Divorciado,si,no,no,0
dsaiceno,iR1uF0cv,Darsey Saice,dsaiceno@edu.com,Nigeria,si,Femenino,Casado,si,si,si,0
fwiddowfieldnp,eL4Qa@I(p!Ev7,Freddi Widdowfield,fwiddowfieldnp@edu.com,Peru,no,Masculino,Casado,si,no,si,0
ttantenq,kJ6>k.NK.#+Wx_,Tine Tante,ttantenq@edu.com,Kosovo,no,Femenino,Viudo,no,no,no,0
rdressellnr,"wS1J@a7wgf,j4&?",Rozelle Dressell,rdressellnr@edu.com,Croatia,si,Femenino,Viudo,si,no,si,0
cdorricottns,sN66e~O@ZJ1i7Lz,Christophorus Dorricott,cdorricottns@edu.com,United States,si,Otro,Divorciado,no,no,no,0
sswinneynt,"zL6h/wu%,Pm""\|J",Sibel Swinney,sswinneynt@edu.com,Portugal,si,Masculino,Divorciado,si,si,no,0
freublenu,pY7Ys6(rK47G@@,Flory Reuble,freublenu@edu.com,Philippines,no,Femenino,Viudo,no,no,si,0
jjordinv,gL6.Txj'Ls3V3{,Jeremie Jordi,jjordinv@edu.com,China,si,Otro,Casado,si,no,si,0
neckartnw,fP2hZ..~'+B_H$~g,Noreen Eckart,neckartnw@edu.com,Bangladesh,no,Otro,Viudo,no,si,no,0
mdebellnx,rS7@OZ4x=X<C,Maren Debell,mdebellnx@edu.com,Portugal,no,Masculino,Casado,no,si,si,0
lbenitezny,vO4l`+NG,Lewie Benitez,lbenitezny@edu.com,China,no,Femenino,Union libre,no,si,si,0
pdrysdallnz,aR5.SfN<@z&_i,Phip Drysdall,pdrysdallnz@edu.com,France,si,Masculino,Viudo,si,no,no,0
kpetraso0,"pM69Rh#,Z1",Kyle Petras,kpetraso0@edu.com,Portugal,no,Otro,Viudo,si,no,si,0
bboschmanno1,zO0pIl@WY=+qCi,Binky Boschmann,bboschmanno1@edu.com,Indonesia,si,Otro,Viudo,si,no,si,0
plassello2,yP9_EqWaOu=KX)rH,Philis Lassell,plassello2@edu.com,Russia,no,Masculino,Viudo,no,si,no,0
jbuckseyo3,uY9HK60|Yy,Jazmin Bucksey,jbuckseyo3@edu.com,China,no,Masculino,Divorciado,no,si,no,0
ctiddyo4,uW5K@@GLcrA9j.x+,Clarey Tiddy,ctiddyo4@edu.com,Tanzania,si,Masculino,Viudo,si,si,no,0
agreenleeso5,tK3t8#+a,Anallise Greenlees,agreenleeso5@edu.com,Portugal,si,Masculino,Divorciado,no,no,si,0
bsergisono6,gZ46`%W5{Q2fj,Beatrice Sergison,bsergisono6@edu.com,Norway,si,Femenino,Divorciado,si,si,no,0
bartheyo7,tA7j\XhU<,Bob Arthey,bartheyo7@edu.com,Croatia,no,Otro,Union libre,si,si,no,0
rsereso8,"vX1%`>T""!l",Rouvin Seres,rsereso8@edu.com,Russia,no,Masculino,Divorciado,si,no,no,0
cmathiaseno9,eO4%__hr.P,Cord Mathiasen,cmathiaseno9@edu.com,Saudi Arabia,si,Femenino,Soltero,no,no,si,0
jshovelloa,qN4t9X!|HBWe!S',Jaclin Shovell,jshovelloa@edu.com,Nigeria,si,Femenino,Union libre,si,si,no,0
tantonognoliob,tI7pqi1\,Tonnie Antonognoli,tantonognoliob@edu.com,China,si,Femenino,Viudo,si,no,no,0
lpooleyoc,pS7qXl_tM8,Lyndsie Pooley,lpooleyoc@edu.com,France,si,Otro,Casado,no,si,si,0
hramplingod,aL8FV048`_YX,Hinda Rampling,hramplingod@edu.com,China,no,Otro,Divorciado,no,no,si,0
bwitchelloe,yL0|*s=wy|k+dY,Becki Witchell,bwitchelloe@edu.com,Portugal,no,Otro,Casado,no,si,si,0
vdietzlerof,pQ7D'sV0{x0?sF,Veronica Dietzler,vdietzlerof@edu.com,Honduras,si,Masculino,Union libre,no,si,no,0
achristofleog,"eO5mL1m,?\pCt$u",Arman Christofle,achristofleog@edu.com,China,no,Otro,Divorciado,si,no,si,0
lblackeyoh,xZ50)Zkt=Ps,Lilias Blackey,lblackeyoh@edu.com,China,no,Femenino,Divorciado,no,no,si,0
bsilleyoi,"pF2!y,nr",Brandon Silley,bsilleyoi@edu.com,Indonesia,si,Femenino,Union libre,no,si,no,0
wellermanoj,aY397PZ1*c\,Westbrooke Ellerman,wellermanoj@edu.com,Mexico,si,Femenino,Viudo,no,no,si,0
rberringerok,bL4xSUpvxGF\3Z=,Ranna Berringer,rberringerok@edu.com,Argentina,si,Masculino,Soltero,no,si,no,0
egollinol,pX31h2MeIw6@MFR,Esme Gollin,egollinol@edu.com,Philippines,no,Otro,Casado,no,no,si,0
nloveringom,oG7I=Lv~jJGt8,Nicko Lovering,nloveringom@edu.com,Russia,no,Femenino,Divorciado,no,no,si,0
asmullenon,fC2%V@gqIpK=,Arman Smullen,asmullenon@edu.com,Philippines,si,Masculino,Viudo,si,no,no,0
fcarlinooo,pA6T@h<k$?is>(hl,Francene Carlino,fcarlinooo@edu.com,Philippines,no,Masculino,Soltero,si,si,no,0
bmicheauop,nU2ACk*7pQ)c,Brianna Micheau,bmicheauop@edu.com,Canada,si,Masculino,Union libre,no,si,si,0
eheathcottoq,zB4goS'k*fDUe,Elane Heathcott,eheathcottoq@edu.com,Chad,si,Otro,Casado,no,si,si,0
gowersor,dP4Rt6\RYv,Gusty Owers,gowersor@edu.com,Brazil,si,Masculino,Divorciado,no,si,no,0
cpalekos,"qN24uv,/",Chet Palek,cpalekos@edu.com,Russia,si,Otro,Casado,no,no,si,0
bkippinsot,lO52e)@C!<3B8@E,Beale Kippins,bkippinsot@edu.com,Israel,no,Masculino,Casado,no,no,si,0
naysikou,uN3(!*r7,Norah Aysik,naysikou@edu.com,Indonesia,si,Masculino,Divorciado,no,no,si,0
mbeddoesov,jK5b#Rp9J=@n.s}t,Meta Beddoes,mbeddoesov@edu.com,China,no,Femenino,Soltero,no,no,no,0
cmcnirlanow,aP9{hckKG,Currie McNirlan,cmcnirlanow@edu.com,Sweden,no,Femenino,Union libre,no,no,si,0
lduckersox,fR1\.sX~k~e8rvZi,Leonerd Duckers,lduckersox@edu.com,Honduras,no,Femenino,Casado,si,si,si,0
vdudmanoy,"bX2kAiyY*eM,,{jV",Virgil Dudman,vdudmanoy@edu.com,Czech Republic,no,Masculino,Soltero,no,no,si,0
wgrishechkinoz,tX8MmVa<D8TMx,Wylma Grishechkin,wgrishechkinoz@edu.com,Poland,si,Otro,Union libre,no,si,si,0
tdudmeshp0,"kZ4`@MA'},O(",Tadeo Dudmesh,tdudmeshp0@edu.com,Moldova,si,Femenino,Viudo,no,si,si,0
mdreverp1,xF4/c\KmgY`0O7+,Mareah Drever,mdreverp1@edu.com,China,si,Otro,Casado,si,si,si,0
gjorckep2,"fQ3q""C<Ry",Gavrielle Jorcke,gjorckep2@edu.com,Philippines,si,Femenino,Casado,si,no,si,0
eheazelp3,vF88lJk5ce\thN,Esmaria Heazel,eheazelp3@edu.com,Indonesia,si,Femenino,Soltero,si,no,no,0
ashillidayp4,wG3lC22T?40D,Anthia Shilliday,ashillidayp4@edu.com,Vietnam,no,Masculino,Casado,no,no,no,0
kmaciejap5,hA5|s%zYq6TGbC,Karlotte Macieja,kmaciejap5@edu.com,Netherlands,si,Otro,Viudo,no,si,si,0
ldanburyp6,yG7CWNXewuYH,Locke Danbury,ldanburyp6@edu.com,China,si,Otro,Soltero,no,no,no,0
jdallowp7,mB4KbjfTx5Yxjiv,Jeanie Dallow,jdallowp7@edu.com,Peru,si,Masculino,Viudo,si,si,no,0
lguerrierp8,cS028RT}{f.,Lianne Guerrier,lguerrierp8@edu.com,China,si,Femenino,Soltero,si,no,si,0
smacgloryp9,bY71&#e),Shalna MacGlory,smacgloryp9@edu.com,China,si,Femenino,Union libre,no,no,si,0
tholdronpa,aZ8Py5E+cTn?s,Tom Holdron,tholdronpa@edu.com,China,si,Masculino,Union libre,si,no,si,0
tmendozapb,cO4?7r5iU(l,Theodoric Mendoza,tmendozapb@edu.com,Philippines,si,Masculino,Divorciado,no,no,si,0
rmckevinpc,aC1Rt$_1|GE,Robin McKevin,rmckevinpc@edu.com,Brazil,si,Masculino,Soltero,no,no,si,0
ltippingpd,fN2)G%v>x%5d,Lorine Tipping,ltippingpd@edu.com,Japan,no,Masculino,Union libre,no,si,si,0
aforanpe,lR80R{%V#6,Artie Foran,aforanpe@edu.com,United States,no,Femenino,Casado,si,si,si,0
mgrasspf,sH1xuIl}+,Marianna Grass,mgrasspf@edu.com,China,si,Otro,Divorciado,si,no,si,0
mloddenpg,sI4fK5C?<2<,Mathian Lodden,mloddenpg@edu.com,Ireland,no,Femenino,Viudo,no,si,si,0
fchatenierph,bV2xiwK0\*EG+#7,Forester Chatenier,fchatenierph@edu.com,Philippines,si,Masculino,Casado,si,no,si,0
llongcakepi,vR9tMN%#+>F(|G6,Lise Longcake,llongcakepi@edu.com,Brazil,no,Masculino,Casado,si,no,si,0
skilbridepj,jR42~s(@V>,Stefa Kilbride,skilbridepj@edu.com,El Salvador,si,Otro,Casado,si,no,no,0
ijennenspk,yI32$YQJM\s,Idette Jennens,ijennenspk@edu.com,Thailand,no,Masculino,Viudo,si,no,si,0
gflahypl,xC7`g<aMAv<z_q|,Gilbert Flahy,gflahypl@edu.com,Greece,no,Masculino,Divorciado,si,no,no,0
tcooperpm,mY9hQ/=M6f,Trescha Cooper,tcooperpm@edu.com,Philippines,no,Otro,Casado,no,si,no,0
swelhampn,"oV9p8Kw&A$z#""+NX",Stormie Welham,swelhampn@edu.com,China,si,Femenino,Casado,si,no,no,0
gbuiepo,gK6(r'6?N9E\o,Gale Buie,gbuiepo@edu.com,Greece,si,Femenino,Casado,si,no,si,0
qcislandpp,cR7`W&Y($&,Quincy Cisland,qcislandpp@edu.com,Macedonia,no,Femenino,Soltero,no,no,si,0
hyushinpq,"pO6""k$P'jC",Hanson Yushin,hyushinpq@edu.com,Philippines,si,Masculino,Casado,si,si,si,0
tstockaupr,kM2#3!LqYTP=J,Tye Stockau,tstockaupr@edu.com,Indonesia,no,Femenino,Viudo,si,si,si,0
skynclps,"xK5R\O(4*""NFDv#\",Sile Kyncl,skynclps@edu.com,Vietnam,si,Masculino,Viudo,si,no,si,0
esearypt,zK6O0z)>,Ellie Seary,esearypt@edu.com,France,no,Otro,Union libre,si,no,no,0
mhumbellpu,"mF2""yQ3#Um}4`fjq",Mel Humbell,mhumbellpu@edu.com,Peru,si,Otro,Soltero,no,si,no,0
surwenpv,iP7'U*!!0,Sayer Urwen,surwenpv@edu.com,Mexico,no,Masculino,Divorciado,no,si,si,0
jlovelockpw,gL1o2Qp&',Judye Lovelock,jlovelockpw@edu.com,Serbia,si,Otro,Soltero,no,si,si,0
hcrosepx,aL4G/3`V.G,Hillary Crose,hcrosepx@edu.com,France,no,Masculino,Union libre,no,no,si,0
hkarlowiczpy,nH5MAc\EQ\e!2a}o,Harlene Karlowicz,hkarlowiczpy@edu.com,France,si,Otro,Soltero,si,si,no,0
maltimaspz,oI7tI_m6q,Magdaia Altimas,maltimaspz@edu.com,Brazil,no,Otro,Divorciado,si,si,si,0
fboverq0,lU6$m@`a6,Fiona Bover,fboverq0@edu.com,Indonesia,si,Femenino,Soltero,si,si,no,0
cmarmyonq1,tN3pxpErP$rd#,Chryste Marmyon,cmarmyonq1@edu.com,Ecuador,si,Femenino,Divorciado,no,si,si,0
pbanfieldq2,"nX3`""cYyu)__",Peri Banfield,pbanfieldq2@edu.com,Pakistan,si,Otro,Casado,si,no,si,0
poq3,xM2xkt0_,Pris O' Mahony,poq3@edu.com,Vietnam,no,Masculino,Viudo,si,si,si,0
hgrissettq4,kZ2lvaLTS#c1B,Helge Grissett,hgrissettq4@edu.com,China,si,Masculino,Union libre,si,no,si,0
lskelbeckq5,xI6nQGtx,Leelah Skelbeck,lskelbeckq5@edu.com,China,no,Otro,Divorciado,no,si,no,0
cpadefieldq6,xL5%=N2MFHq@,Cheston Padefield,cpadefieldq6@edu.com,Syria,si,Masculino,Viudo,no,si,si,0
amoylanq7,hE1aFf`XY's9to,Angelo Moylan,amoylanq7@edu.com,China,si,Otro,Soltero,si,no,si,0
jpadmoreq8,pN8J'?VmXX?g,Judy Padmore,jpadmoreq8@edu.com,Macedonia,si,Femenino,Casado,si,no,si,0
lsemirasq9,sR2\p.JR,Leda Semiras,lsemirasq9@edu.com,Colombia,si,Masculino,Union libre,si,si,si,0
ghemblingqa,"sA7""c=E*hS,",Gladi Hembling,ghemblingqa@edu.com,Nigeria,no,Otro,Viudo,no,si,si,0
vonolanqb,fN01?r%A,Valerie O'Nolan,vonolanqb@edu.com,Finland,si,Otro,Divorciado,no,si,no,0
cvidelerqc,gP0\&SdDN0M&,Christie Videler,cvidelerqc@edu.com,Indonesia,no,Femenino,Viudo,si,si,no,0
hebleqd,rZ7dyh$(T2,Hunfredo Eble,hebleqd@edu.com,Indonesia,si,Otro,Casado,no,no,si,0
byessonqe,qP34w/c<h'sUOegS,Brucie Yesson,byessonqe@edu.com,Sweden,no,Otro,Union libre,si,si,no,0
dvoddenqf,kC99!C/1RXogQ,Dexter Vodden,dvoddenqf@edu.com,Mongolia,si,Femenino,Soltero,no,si,si,0
fkestleqg,mQ5w{8(U,Fancy Kestle,fkestleqg@edu.com,China,no,Masculino,Soltero,si,si,no,0
scornwellqh,lZ2&t8)Zx}H,Sigismondo Cornwell,scornwellqh@edu.com,Japan,si,Otro,Soltero,si,si,si,0
abjerkanqi,xA8x)ubH1PhNf~5,Alica Bjerkan,abjerkanqi@edu.com,Sweden,si,Otro,Casado,si,si,no,0
dpidcockqj,gL9JicJPb#*0r%c,Dav Pidcock,dpidcockqj@edu.com,Brazil,no,Masculino,Union libre,no,si,si,0
aadranqk,uZ3!)gy.N)0R'\,Ahmed Adran,aadranqk@edu.com,Netherlands,si,Masculino,Viudo,si,no,no,0
koswickql,cE0F/Tv6z,Ketty Oswick,koswickql@edu.com,Indonesia,no,Femenino,Casado,no,no,no,0
probyqm,hD8/Tpz7x%b,Pavel Roby,probyqm@edu.com,China,si,Otro,Viudo,no,si,si,0
crudyardqn,bC37K{rFh3,Cornela Rudyard,crudyardqn@edu.com,Spain,si,Femenino,Soltero,no,si,no,0
aforrestorqo,jR0%+.1)+,Alene Forrestor,aforrestorqo@edu.com,China,no,Otro,Divorciado,si,si,si,0
dtyrerqp,zF8lMGEhN=6,Delphine Tyrer,dtyrerqp@edu.com,United States,si,Otro,Soltero,no,no,si,0
ycapronqq,"cQ56h,z?4J",Yvon Capron,ycapronqq@edu.com,China,si,Femenino,Divorciado,no,si,no,0
ddoveqr,pC0htX>0=5|},Duffy Dove,ddoveqr@edu.com,Indonesia,si,Otro,Divorciado,si,si,no,0
bluthwoodqs,"lJ1t8Xh"",2Rh",Blisse Luthwood,bluthwoodqs@edu.com,Philippines,si,Femenino,Divorciado,no,no,no,0
kdochertyqt,qR7/R+(\EQ,Kelcey Docherty,kdochertyqt@edu.com,Indonesia,no,Otro,Divorciado,si,no,no,0
lpordallqu,"hT5y""(AKNv8A""8u",Lena Pordall,lpordallqu@edu.com,Iran,no,Masculino,Union libre,no,si,si,0
pdunmoreqv,sE0y0I@N<Kq6,Phineas Dunmore,pdunmoreqv@edu.com,Puerto Rico,si,Femenino,Soltero,no,si,no,0
jmatzenqw,"nI85(c9U(HQ,lf~",Janaya Matzen,jmatzenqw@edu.com,Russia,no,Masculino,Divorciado,si,si,si,0
bmacgaheyqx,"rR2eJ,m&CDR|I",Bard MacGahey,bmacgaheyqx@edu.com,Greece,si,Femenino,Union libre,no,no,si,0
saggqy,mZ5GR}@r,Sayers Agg,saggqy@edu.com,Indonesia,no,Masculino,Viudo,no,no,si,0
jsimoncelliqz,"yZ7,qjC5nPF4i",Jake Simoncelli,jsimoncelliqz@edu.com,Egypt,si,Femenino,Casado,no,no,si,0
ealdinsr0,oW9sm%>=3dkTWSRo,Ellynn Aldins,ealdinsr0@edu.com,Brazil,si,Otro,Casado,si,si,si,0
iaveriesr1,zD3!Evgdy9|,Isadore Averies,iaveriesr1@edu.com,Portugal,si,Otro,Divorciado,no,no,si,0
mojedar2,rW1|=d#R,Marjorie Ojeda,mojedar2@edu.com,Peru,no,Masculino,Union libre,si,no,no,0
oroswarnr3,eE8mspmeRVL,Onofredo Roswarn,oroswarnr3@edu.com,Nigeria,no,Femenino,Viudo,si,no,si,0
ccouttesr4,qR3guCiTnIv}UvyT,Consuelo Couttes,ccouttesr4@edu.com,Indonesia,si,Masculino,Casado,no,si,si,0
kworganr5,qR1IJZo3K#L,Kat Worgan,kworganr5@edu.com,China,no,Femenino,Divorciado,si,no,no,0
rclawsonr6,aV5Q55Be,Randene Clawson,rclawsonr6@edu.com,Germany,si,Femenino,Soltero,si,si,si,0
ewittletonr7,uA1V(r#v,Earl Wittleton,ewittletonr7@edu.com,China,si,Otro,Union libre,si,si,no,0
jmantzr8,hM5v1.\uV)h,Jessika Mantz,jmantzr8@edu.com,Indonesia,no,Femenino,Viudo,si,no,no,0
ksuggettr9,zM8!JSGrX4DGvi,Karlyn Suggett,ksuggettr9@edu.com,Uruguay,no,Masculino,Union libre,si,si,no,0
hdibenra,jN3e8AzZ+r$ru&k6,Hewett Diben,hdibenra@edu.com,United Kingdom,si,Masculino,Viudo,no,si,si,0
rsangrarb,bF7E_<~(Kl,Robin Sangra,rsangrarb@edu.com,China,si,Masculino,Divorciado,no,no,si,0
kbrindleyrc,fX3b%&6|u<B+JU8p,Kora Brindley,kbrindleyrc@edu.com,Albania,no,Otro,Viudo,si,no,no,0
rdorbinrd,hT6O*bboGg8,Robers Dorbin,rdorbinrd@edu.com,Brazil,si,Masculino,Union libre,si,no,si,0
ycantwellre,vY7O!sY<hsUT,Yolanda Cantwell,ycantwellre@edu.com,Trinidad and Tobago,no,Masculino,Divorciado,si,no,no,0
smalpassrf,vF6!R3w)q,Shayne Malpass,smalpassrf@edu.com,Bulgaria,no,Masculino,Soltero,no,si,si,0
cgirogettirg,oF2~6hB4R,Cyrus Girogetti,cgirogettirg@edu.com,China,si,Otro,Casado,no,no,si,0
dvedeshkinrh,"pG6sf4oI9Qp&E"".k",Darin Vedeshkin,dvedeshkinrh@edu.com,Brazil,no,Femenino,Union libre,no,si,no,0
tfosherri,iI0WcJc\0vtc,Trisha Fosher,tfosherri@edu.com,France,si,Femenino,Divorciado,no,no,si,0
tmailerj,lA4S{2YOihqQ(S4,Terencio Maile,tmailerj@edu.com,Poland,si,Masculino,Union libre,no,si,si,0
mfaircloughrk,tA1dDB}_.@@,Margy Fairclough,mfaircloughrk@edu.com,Nigeria,si,Femenino,Union libre,si,si,si,0
rfrossellrl,vL9_XgIM,Rafaela Frossell,rfrossellrl@edu.com,China,si,Otro,Viudo,no,no,no,0
dembertonrm,zP0vUh|@cW,Dani Emberton,dembertonrm@edu.com,Senegal,no,Otro,Soltero,si,no,no,0
cgarroodrn,"yX8c"",FO|{o5V(w{",Ciel Garrood,cgarroodrn@edu.com,Dominican Republic,no,Otro,Soltero,no,no,no,0
cgasgarthro,mI9q>AH'0&uR,Cirillo Gasgarth,cgasgarthro@edu.com,Cuba,no,Otro,Soltero,si,no,si,0
zheartrp,rD7N5RE3,Zacharia Heart,zheartrp@edu.com,Nepal,si,Masculino,Viudo,si,no,si,0
dbrennansrq,zK8hPSsVT5GOe,Domenic Brennans,dbrennansrq@edu.com,Spain,no,Masculino,Divorciado,si,si,no,0
gstansburyrr,sG2HDilO,Gaultiero Stansbury,gstansburyrr@edu.com,China,si,Otro,Soltero,no,si,no,0
